Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.24 [1.10-1.39],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.14 [1.01-1.29],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.12 [1.00-1.26],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.08 [0.97-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.07 [0.98-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-FA,0.77 [0.70-0.85],0.023,*,Total-Fatty Acids
GlycA,0.76 [0.69-0.84],0.022,*,Glycoprotein Acetyls
MUFA,0.74 [0.67-0.82],0.004,**,Monounsaturated Fatty Acids
LDL-TG,0.74 [0.66-0.83],0.084,,Triglycerides in LDL
M-LDL-TG,0.72 [0.64-0.82],0.064,,Triglycerides in Medium LDL
