Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.59 [1.39-1.82],3.479e-06,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.56 [1.42-1.71],1.653e-15,***,Total-Lipids in Large HDL
L-HDL-PL,1.54 [1.41-1.69],3.228e-15,***,Phospholipids in Large HDL
HDL-size,1.53 [1.40-1.68],3.198e-14,***,Average Diameter for HDL Particles
M-HDL-FC%,1.52 [1.37-1.70],1.109e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-C,1.52 [1.38-1.67],4.902e-13,***,HDL Cholesterol
L-HDL-C,1.52 [1.39-1.66],2.585e-14,***,Cholesterol in Large HDL
HDL-CE,1.52 [1.38-1.66],1.046e-12,***,Cholesteryl Esters in HDL
HDL-L,1.52 [1.38-1.67],3.151e-12,***,Total-Lipids in HDL
L-HDL-CE,1.51 [1.38-1.65],5.720e-14,***,Cholesteryl Esters in Large HDL
HDL-PL,1.50 [1.36-1.64],1.396e-11,***,Phospholipids in HDL
HDL-FC,1.49 [1.36-1.63],9.219e-13,***,Free Cholesterol in HDL
L-HDL-P,1.49 [1.36-1.62],3.347e-14,***,Concentration of Large HDL Particles
L-HDL-FC,1.49 [1.36-1.62],9.632e-14,***,Free Cholesterol in Large HDL
M-HDL-C,1.46 [1.33-1.60],2.953e-10,***,Cholesterol in Medium HDL
M-HDL-FC,1.46 [1.33-1.60],4.988e-11,***,Free Cholesterol in Medium HDL
ApoA1,1.46 [1.33-1.60],6.287e-10,***,Apolipoprotein A1
M-HDL-CE,1.45 [1.33-1.60],5.476e-10,***,Cholesteryl Esters in Medium HDL
M-HDL-L,1.44 [1.31-1.58],7.118e-09,***,Total-Lipids in Medium HDL
M-HDL-P,1.44 [1.32-1.57],2.771e-10,***,Concentration of Medium HDL Particles
L-HDL-C%,1.42 [1.26-1.60],0.002,**,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-PL,1.41 [1.29-1.55],4.737e-08,***,Phospholipids in Medium HDL
L-HDL-FC%,1.41 [1.26-1.58],0.001,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL,1.41 [1.29-1.53],3.437e-09,***,Phospholipids in Very Large HDL
XL-HDL-L,1.40 [1.29-1.53],7.796e-09,***,Total-Lipids in Very Large HDL
XL-HDL-CE,1.40 [1.28-1.53],7.405e-09,***,Cholesteryl Esters in Very Large HDL
PC,1.39 [1.26-1.53],2.464e-06,***,Phosphatidylcholines
XL-HDL-C,1.38 [1.26-1.51],1.107e-07,***,Cholesterol in Very Large HDL
HDL-P,1.37 [1.25-1.50],1.867e-06,***,Concentration of HDL Particles
XL-HDL-P,1.37 [1.26-1.49],1.420e-07,***,Concentration of Very Large HDL Particles
Cholines,1.36 [1.23-1.49],5.846e-05,***,Total-Cholines
Total-P,1.35 [1.23-1.48],1.422e-05,***,Total-Concentration of Lipoprotein Particles
Phosphoglyc,1.35 [1.22-1.48],1.862e-04,***,Phosphoglycerides
SM,1.31 [1.20-1.43],0.001,**,Sphingomyelins
Gly,1.30 [1.19-1.42],0.002,**,Glycine
S-HDL-PL%,1.30 [1.18-1.44],0.026,*,Phospholipids to Total-Lipids in Small HDL percentage
L-VLDL-CE%,1.30 [1.18-1.43],0.036,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Total-PL,1.28 [1.17-1.41],0.043,*,Total-Phospholipids in Lipoprotein Particles
XL-HDL-FC,1.28 [1.17-1.40],0.019,*,Free Cholesterol in Very Large HDL
Sc-ala,0.76 [0.69-0.84],0.042,*,Spectrometer-corrected alanine
Leu,0.75 [0.67-0.84],0.029,*,Leucine
L-HDL-TG%,0.75 [0.68-0.83],0.010,**,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,0.74 [0.67-0.83],0.008,**,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,0.74 [0.66-0.82],0.005,**,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,0.73 [0.65-0.81],0.001,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C%,0.72 [0.65-0.81],0.001,**,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,0.72 [0.65-0.79],1.589e-05,***,Average Diameter for VLDL Particles
Val,0.71 [0.63-0.79],6.375e-05,***,Valine
TG/PG,0.69 [0.62-0.77],1.838e-06,***,Triglycerides to Phosphoglycerides ratio
Creatinine,0.63 [0.57-0.70],4.299e-12,***,Creatinine
XL-HDL-FC%,0.58 [0.52-0.65],2.094e-16,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
