Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-size,1.17 [1.13-1.22],1.667e-12,***,Average Diameter for VLDL Particles
TG/PG,1.17 [1.13-1.22],2.778e-11,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-L,1.16 [1.12-1.20],3.076e-11,***,Total-Lipids in Very Large VLDL
XL-VLDL-TG,1.16 [1.12-1.20],5.296e-11,***,Triglycerides in Very Large VLDL
VLDL-TG,1.16 [1.12-1.20],3.184e-11,***,Triglycerides in VLDL
MUFA%,1.16 [1.12-1.20],6.558e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-P,1.16 [1.12-1.20],4.687e-11,***,Concentration of Very Large VLDL Particles
Total-TG,1.16 [1.12-1.20],5.838e-11,***,Total-Triglycerides
L-VLDL-L,1.16 [1.12-1.20],4.107e-11,***,Total-Lipids in Large VLDL
L-VLDL-PL,1.16 [1.12-1.20],4.096e-11,***,Phospholipids in Large VLDL
XL-HDL-TG%,1.16 [1.11-1.20],5.298e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL,1.15 [1.12-1.20],1.117e-10,***,Phospholipids in Very Large VLDL
L-VLDL-TG,1.15 [1.12-1.20],9.635e-11,***,Triglycerides in Large VLDL
L-VLDL-P,1.15 [1.11-1.19],1.605e-10,***,Concentration of Large VLDL Particles
L-VLDL-FC,1.15 [1.11-1.19],1.968e-10,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,1.15 [1.11-1.19],3.907e-10,***,Free Cholesterol in Very Large VLDL
VLDL-L,1.15 [1.11-1.19],7.063e-10,***,Total-Lipids in VLDL
M-VLDL-TG,1.15 [1.11-1.19],6.034e-10,***,Triglycerides in Medium VLDL
XXL-VLDL-L,1.15 [1.11-1.19],7.481e-09,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.15 [1.11-1.19],1.003e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.14 [1.10-1.19],2.313e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.14 [1.10-1.19],1.664e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
MUFA,1.14 [1.10-1.19],2.416e-08,***,Monounsaturated Fatty Acids
XL-VLDL-C,1.14 [1.10-1.18],7.878e-09,***,Cholesterol in Very Large VLDL
XXL-VLDL-FC,1.14 [1.10-1.18],2.899e-08,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.14 [1.10-1.18],3.516e-08,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.14 [1.10-1.18],3.321e-08,***,Triglycerides in Small LDL
L-VLDL-C,1.14 [1.10-1.18],8.033e-09,***,Cholesterol in Large VLDL
S-HDL-TG,1.14 [1.10-1.18],1.492e-08,***,Triglycerides in Small HDL
XXL-VLDL-CE,1.14 [1.10-1.18],1.221e-07,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-PL,1.14 [1.10-1.18],6.047e-08,***,Phospholipids in VLDL
L-HDL-TG%,1.14 [1.09-1.18],1.285e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG,1.14 [1.10-1.17],6.786e-08,***,Triglycerides in Small VLDL
S-HDL-TG%,1.13 [1.09-1.17],2.319e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
