Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.36 [1.28-1.46],1.346e-14,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.36 [1.27-1.45],5.917e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.33 [1.24-1.42],2.680e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.33 [1.24-1.42],1.866e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.32 [1.23-1.41],4.460e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.30 [1.21-1.40],1.711e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.30 [1.21-1.39],1.972e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.25 [1.17-1.34],1.682e-05,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.25 [1.17-1.34],1.133e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.24 [1.16-1.33],1.643e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.23 [1.15-1.32],3.014e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.21 [1.13-1.29],0.019,*,Phospholipids to Total-Lipids in Small LDL percentage
Creatinine,1.20 [1.13-1.28],0.003,**,Creatinine
L-HDL-FC%,0.84 [0.79-0.89],0.003,**,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.84 [0.79-0.89],0.015,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-HDL-CE%,0.83 [0.78-0.89],0.015,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-PL,0.83 [0.78-0.89],0.041,*,Phospholipids in Small HDL
L-VLDL-CE%,0.83 [0.77-0.89],0.016,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-C,0.82 [0.77-0.89],0.025,*,Cholesterol in Medium HDL
VLDL-PL,0.82 [0.77-0.88],0.019,*,Phospholipids in VLDL
HDL-PL,0.82 [0.76-0.88],0.011,*,Phospholipids in HDL
L-VLDL-CE,0.82 [0.76-0.88],0.017,*,Cholesteryl Esters in Large VLDL
M-HDL-P,0.82 [0.76-0.88],0.015,*,Concentration of Medium HDL Particles
XS-VLDL-FC%,0.82 [0.77-0.87],3.376e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-L,0.82 [0.76-0.88],0.009,**,Total-Lipids in Small VLDL
S-HDL-L,0.82 [0.76-0.88],0.003,**,Total-Lipids in Small HDL
S-HDL-FC%,0.81 [0.75-0.87],0.003,**,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-CE,0.81 [0.75-0.87],0.004,**,Cholesteryl Esters in Very Large VLDL
S-LDL-CE%,0.81 [0.75-0.86],7.195e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-VLDL-C%,0.81 [0.75-0.87],0.003,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
SFA,0.81 [0.75-0.86],2.616e-04,***,Saturated Fatty Acids
M-HDL-FC,0.80 [0.75-0.86],9.285e-04,***,Free Cholesterol in Medium HDL
S-HDL-CE,0.80 [0.75-0.86],1.305e-04,***,Cholesteryl Esters in Small HDL
XL-HDL-C,0.80 [0.74-0.87],0.017,*,Cholesterol in Very Large HDL
HDL-L,0.80 [0.75-0.86],2.557e-04,***,Total-Lipids in HDL
XL-VLDL-CE%,0.80 [0.74-0.86],4.274e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
LA%,0.80 [0.75-0.86],2.712e-05,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-CE,0.80 [0.74-0.87],0.009,**,Cholesteryl Esters in Very Large HDL
XS-VLDL-PL,0.80 [0.74-0.86],1.044e-04,***,Phospholipids in Very Small VLDL
M-VLDL-CE%,0.80 [0.75-0.84],4.327e-11,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
ApoA1,0.80 [0.74-0.85],4.714e-05,***,Apolipoprotein A1
VLDL-FC,0.79 [0.74-0.85],5.850e-05,***,Free Cholesterol in VLDL
VLDL-P,0.79 [0.74-0.85],1.083e-04,***,Concentration of VLDL Particles
XL-HDL-P,0.79 [0.73-0.86],0.004,**,Concentration of Very Large HDL Particles
S-HDL-C,0.79 [0.74-0.85],5.330e-06,***,Cholesterol in Small HDL
S-VLDL-C%,0.79 [0.74-0.84],1.145e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
HDL-CE,0.79 [0.73-0.85],5.195e-05,***,Cholesteryl Esters in HDL
L-LDL-FC%,0.79 [0.74-0.84],1.592e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-FA,0.79 [0.73-0.84],1.180e-06,***,Total-Fatty Acids
HDL-C,0.78 [0.73-0.84],1.409e-05,***,HDL Cholesterol
S-HDL-P,0.78 [0.73-0.84],1.733e-06,***,Concentration of Small HDL Particles
S-VLDL-CE,0.78 [0.73-0.84],3.410e-06,***,Cholesteryl Esters in Small VLDL
M-VLDL-L,0.78 [0.73-0.84],7.771e-07,***,Total-Lipids in Medium VLDL
S-HDL-FC,0.78 [0.72-0.83],2.648e-07,***,Free Cholesterol in Small HDL
M-VLDL-C%,0.78 [0.73-0.82],2.418e-11,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-L,0.77 [0.72-0.83],2.353e-07,***,Total-Lipids in Very Small VLDL
HDL-FC,0.77 [0.72-0.83],2.535e-06,***,Free Cholesterol in HDL
M-HDL-FC%,0.77 [0.72-0.82],9.629e-10,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-FC%,0.77 [0.72-0.82],1.053e-11,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-P,0.77 [0.71-0.82],8.313e-08,***,Concentration of Very Small VLDL Particles
HDL-P,0.77 [0.71-0.82],5.249e-08,***,Concentration of HDL Particles
M-VLDL-PL%,0.76 [0.72-0.81],1.462e-12,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-PL,0.76 [0.71-0.82],4.967e-08,***,Phospholipids in Small VLDL
XS-VLDL-FC,0.76 [0.71-0.82],1.688e-08,***,Free Cholesterol in Very Small VLDL
S-VLDL-C,0.76 [0.71-0.82],2.196e-08,***,Cholesterol in Small VLDL
VLDL-C,0.76 [0.71-0.81],1.920e-09,***,VLDL Cholesterol
XS-VLDL-CE%,0.76 [0.71-0.81],1.874e-13,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.76 [0.71-0.81],2.698e-13,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.76 [0.71-0.80],1.205e-15,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-P,0.75 [0.70-0.81],5.152e-09,***,Concentration of Medium VLDL Particles
Phosphoglyc,0.75 [0.70-0.80],6.310e-12,***,Phosphoglycerides
IDL-C%,0.75 [0.71-0.80],6.189e-16,***,Cholesterol to Total-Lipids in IDL percentage
PC,0.75 [0.70-0.80],3.388e-12,***,Phosphatidylcholines
M-VLDL-PL,0.75 [0.69-0.80],3.738e-10,***,Phospholipids in Medium VLDL
IDL-CE%,0.75 [0.70-0.79],1.310e-15,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-FC%,0.75 [0.70-0.79],5.284e-14,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.74 [0.69-0.79],5.403e-13,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.74 [0.70-0.79],6.170e-16,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-P,0.74 [0.69-0.80],6.955e-11,***,Concentration of Small LDL Particles
S-LDL-PL,0.74 [0.69-0.79],1.369e-11,***,Phospholipids in Small LDL
VLDL-CE,0.74 [0.69-0.79],6.257e-12,***,Cholesteryl Esters in VLDL
Total-P,0.74 [0.69-0.79],9.995e-12,***,Total-Concentration of Lipoprotein Particles
S-LDL-C%,0.74 [0.69-0.78],3.565e-18,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC,0.73 [0.68-0.79],1.263e-11,***,Free Cholesterol in Small VLDL
XS-VLDL-C,0.73 [0.68-0.79],7.776e-13,***,Cholesterol in Very Small VLDL
PUFA,0.73 [0.68-0.78],1.774e-14,***,Polyunsaturated Fatty Acids
Cholines,0.73 [0.68-0.78],4.200e-15,***,Total-Cholines
M-VLDL-FC,0.73 [0.68-0.78],3.515e-12,***,Free Cholesterol in Medium VLDL
