Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.04 [0.99-1.09],1.000,,Leucine
Total-BCAA,1.02 [0.98-1.07],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
His,1.02 [0.97-1.06],1.000,,Histidine
Ile,1.02 [0.97-1.06],1.000,,Isoleucine
M-LDL-TG%,1.00 [0.95-1.05],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3,0.98 [0.94-1.03],1.000,,Omega-3 Fatty Acids
DHA,0.98 [0.93-1.02],1.000,,Docosahexaenoic Acid
Unsaturation,0.94 [0.90-0.99],1.000,,Degree of Unsaturation
M-LDL-FC%,0.93 [0.89-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.93 [0.88-0.98],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
