Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.15 [1.11-1.19],6.525e-09,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-CE%,1.12 [1.07-1.17],0.056,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Omega-6%,1.12 [1.07-1.17],0.223,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE%,1.10 [1.06-1.14],0.092,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Gly,1.08 [1.05-1.12],0.021,*,Glycine
Total-FC,0.90 [0.87-0.94],0.042,*,Total-Free Cholesterol
VLDL-PL,0.90 [0.87-0.94],0.040,*,Phospholipids in VLDL
S-VLDL-C,0.90 [0.87-0.94],0.028,*,Cholesterol in Small VLDL
Cholines,0.90 [0.87-0.93],0.005,**,Total-Cholines
S-VLDL-CE,0.90 [0.86-0.94],0.023,*,Cholesteryl Esters in Small VLDL
S-VLDL-TG,0.90 [0.86-0.93],0.034,*,Triglycerides in Small VLDL
Omega-6,0.90 [0.86-0.93],0.002,**,Omega-6 Fatty Acids
SFA,0.90 [0.86-0.93],0.005,**,Saturated Fatty Acids
Total-L,0.90 [0.86-0.93],0.002,**,Total-Lipids in Lipoprotein Particles
S-VLDL-PL,0.89 [0.86-0.93],0.005,**,Phospholipids in Small VLDL
Phosphoglyc,0.89 [0.86-0.93],4.158e-04,***,Phosphoglycerides
S-VLDL-L,0.89 [0.86-0.93],0.002,**,Total-Lipids in Small VLDL
PC,0.89 [0.86-0.92],1.139e-04,***,Phosphatidylcholines
Val,0.89 [0.86-0.92],2.459e-04,***,Valine
S-VLDL-P,0.89 [0.86-0.93],0.004,**,Concentration of Small VLDL Particles
MUFA,0.89 [0.86-0.92],4.091e-04,***,Monounsaturated Fatty Acids
VLDL-P,0.89 [0.85-0.93],0.002,**,Concentration of VLDL Particles
Total-PL,0.89 [0.85-0.92],1.595e-04,***,Total-Phospholipids in Lipoprotein Particles
Total-BCAA,0.89 [0.85-0.92],5.332e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-PL,0.89 [0.85-0.92],0.001,**,Phospholipids in IDL
Total-FA,0.88 [0.85-0.92],1.113e-05,***,Total-Fatty Acids
M-LDL-TG,0.88 [0.84-0.92],0.003,**,Triglycerides in Medium LDL
XS-VLDL-CE,0.88 [0.84-0.91],4.282e-05,***,Cholesteryl Esters in Very Small VLDL
Omega-3%,0.87 [0.84-0.91],1.633e-07,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-C,0.87 [0.84-0.91],7.843e-06,***,Cholesterol in Very Small VLDL
LDL-TG,0.87 [0.84-0.91],3.112e-05,***,Triglycerides in LDL
PUFA,0.87 [0.84-0.91],1.309e-07,***,Polyunsaturated Fatty Acids
L-LDL-TG,0.87 [0.83-0.91],3.225e-06,***,Triglycerides in Large LDL
XS-VLDL-P,0.87 [0.83-0.90],5.905e-07,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.87 [0.83-0.90],4.178e-07,***,Free Cholesterol in Very Small VLDL
XS-VLDL-TG,0.86 [0.83-0.90],2.848e-07,***,Triglycerides in Very Small VLDL
XS-VLDL-L,0.86 [0.83-0.90],1.569e-08,***,Total-Lipids in Very Small VLDL
Ile,0.86 [0.83-0.89],1.197e-09,***,Isoleucine
IDL-TG,0.86 [0.83-0.89],1.784e-08,***,Triglycerides in IDL
XS-VLDL-PL,0.86 [0.82-0.89],8.657e-09,***,Phospholipids in Very Small VLDL
DHA,0.83 [0.79-0.86],4.976e-12,***,Docosahexaenoic Acid
Omega-3,0.82 [0.79-0.86],3.246e-15,***,Omega-3 Fatty Acids
