Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.22 [1.17-1.27],2.489e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG,1.21 [1.17-1.25],1.353e-19,***,Triglycerides in Medium HDL
L-LDL-TG%,1.21 [1.16-1.26],1.160e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
HDL-TG,1.20 [1.16-1.25],5.896e-18,***,Triglycerides in HDL
S-LDL-TG%,1.20 [1.15-1.25],3.451e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG,1.20 [1.15-1.24],2.906e-15,***,Triglycerides in Small HDL
XL-HDL-TG%,1.19 [1.14-1.24],7.897e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.19 [1.14-1.24],9.063e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.19 [1.14-1.23],5.277e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.18 [1.14-1.23],1.463e-10,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG,1.18 [1.14-1.23],1.492e-13,***,Triglycerides in Very Small VLDL
IDL-TG,1.18 [1.13-1.22],1.542e-12,***,Triglycerides in IDL
MUFA,1.17 [1.13-1.22],8.178e-09,***,Monounsaturated Fatty Acids
SFA,1.17 [1.12-1.22],9.646e-09,***,Saturated Fatty Acids
L-LDL-TG,1.17 [1.13-1.21],6.144e-11,***,Triglycerides in Large LDL
LDL-TG,1.17 [1.12-1.21],2.121e-10,***,Triglycerides in LDL
GlycA,1.16 [1.12-1.21],8.378e-08,***,Glycoprotein Acetyls
M-LDL-TG,1.16 [1.12-1.21],2.175e-09,***,Triglycerides in Medium LDL
XS-VLDL-TG%,1.16 [1.12-1.21],1.972e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-TG,1.16 [1.12-1.20],1.429e-10,***,Triglycerides in Large HDL
S-HDL-PL,1.16 [1.12-1.20],8.740e-09,***,Phospholipids in Small HDL
MUFA%,1.16 [1.11-1.21],9.465e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG%,1.16 [1.11-1.21],2.610e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
Total-FA,1.15 [1.11-1.20],2.560e-06,***,Total-Fatty Acids
S-LDL-TG,1.15 [1.11-1.20],4.215e-07,***,Triglycerides in Small LDL
S-HDL-TG%,1.15 [1.10-1.20],2.253e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
Total-TG,1.14 [1.10-1.19],5.429e-06,***,Total-Triglycerides
