Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.10 [1.07-1.12],2.487e-06,***,Glycoprotein Acetyls
Omega-6/Omega-3,1.07 [1.04-1.10],0.129,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,1.01 [0.99-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.00 [0.98-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.00 [0.98-1.03],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.00 [0.97-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.99 [0.97-1.02],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
Omega-3%,0.93 [0.91-0.95],0.013,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Citrate,0.93 [0.90-0.95],0.019,*,Citrate
Albumin,0.92 [0.90-0.94],3.530e-05,***,Albumin
