Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.12 [1.02-1.23],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.11 [1.01-1.22],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.07 [0.98-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.06 [0.98-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.00 [0.92-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.94 [0.87-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.92 [0.85-1.00],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.92 [0.86-0.99],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.91 [0.84-0.99],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.91 [0.84-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
