Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.05 [0.89-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.03 [0.87-1.21],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.01 [0.86-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.00 [0.86-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.00 [0.85-1.18],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.99 [0.83-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.98 [0.82-1.17],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.97 [0.82-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,0.96 [0.82-1.13],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.93 [0.79-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
