Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.21 [1.15-1.28],5.608e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.16 [1.10-1.22],0.037,*,Triglycerides to Phosphoglycerides ratio
Lactate,1.15 [1.09-1.21],0.063,,Lactate
XL-HDL-TG%,1.14 [1.08-1.21],0.171,,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.14 [1.08-1.20],0.182,,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-C%,0.88 [0.84-0.92],0.037,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.88 [0.84-0.92],0.018,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
DHA%,0.87 [0.83-0.91],0.020,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-HDL-L,0.86 [0.81-0.91],0.041,*,Total-Lipids in Medium HDL
M-HDL-FC%,0.85 [0.81-0.90],4.547e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
ApoA1,0.85 [0.80-0.90],0.010,*,Apolipoprotein A1
M-HDL-CE,0.84 [0.79-0.90],0.007,**,Cholesteryl Esters in Medium HDL
M-HDL-P,0.84 [0.79-0.90],0.015,*,Concentration of Medium HDL Particles
M-HDL-C,0.84 [0.79-0.89],0.005,**,Cholesterol in Medium HDL
M-HDL-FC,0.83 [0.78-0.89],0.005,**,Free Cholesterol in Medium HDL
HDL-PL,0.83 [0.78-0.88],6.084e-04,***,Phospholipids in HDL
HDL-L,0.83 [0.78-0.88],1.657e-04,***,Total-Lipids in HDL
HDL-CE,0.81 [0.76-0.86],2.770e-05,***,Cholesteryl Esters in HDL
HDL-C,0.81 [0.76-0.86],1.608e-05,***,HDL Cholesterol
HDL-FC,0.80 [0.75-0.86],7.779e-05,***,Free Cholesterol in HDL
XL-HDL-C,0.79 [0.73-0.86],0.003,**,Cholesterol in Very Large HDL
XL-HDL-L,0.79 [0.73-0.86],0.001,**,Total-Lipids in Very Large HDL
XL-HDL-PL,0.78 [0.72-0.85],7.310e-04,***,Phospholipids in Very Large HDL
XL-HDL-CE,0.78 [0.72-0.85],5.827e-04,***,Cholesteryl Esters in Very Large HDL
HDL-size,0.78 [0.72-0.83],3.155e-06,***,Average Diameter for HDL Particles
L-HDL-PL,0.77 [0.71-0.83],2.325e-06,***,Phospholipids in Large HDL
L-HDL-L,0.77 [0.71-0.83],5.141e-07,***,Total-Lipids in Large HDL
L-HDL-CE,0.76 [0.70-0.82],1.249e-06,***,Cholesteryl Esters in Large HDL
L-HDL-C,0.76 [0.70-0.82],7.212e-07,***,Cholesterol in Large HDL
L-HDL-FC,0.75 [0.69-0.82],2.165e-06,***,Free Cholesterol in Large HDL
L-HDL-P,0.75 [0.69-0.82],5.630e-06,***,Concentration of Large HDL Particles
