Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,1.16 [1.01-1.33],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,1.11 [0.98-1.27],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,1.07 [0.94-1.23],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,1.05 [0.91-1.21],1.000,,Cholesteryl Esters in HDL
HDL-C,1.04 [0.90-1.20],1.000,,HDL Cholesterol
M-VLDL-TG%,0.94 [0.83-1.07],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,0.88 [0.78-1.00],1.000,,Clinical LDL Cholesterol
ApoB,0.88 [0.77-0.99],1.000,,Apolipoprotein B
Non-HDL-C,0.87 [0.77-0.99],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.86 [0.76-0.98],1.000,,LDL Cholesterol
