Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.19 [1.12-1.27],0.019,*,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.19 [1.11-1.27],0.099,,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.12 [1.04-1.19],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.06 [0.99-1.13],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.00 [0.94-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.86 [0.81-0.91],0.208,,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.86 [0.80-0.91],0.409,,Cholesterol to Total-Lipids in IDL percentage
Clinical LDL-C,0.85 [0.80-0.91],0.182,,Clinical LDL Cholesterol
Albumin,0.85 [0.79-0.90],0.103,,Albumin
S-LDL-C%,0.84 [0.79-0.90],0.020,*,Cholesterol to Total-Lipids in Small LDL percentage
