Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.35 [1.24-1.46],1.497e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.33 [1.23-1.43],1.443e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.29 [1.19-1.40],2.222e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.27 [1.17-1.37],0.002,**,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.22 [1.13-1.32],0.291,,Phospholipids to Total-Lipids in IDL percentage
VLDL-CE,0.80 [0.74-0.87],0.018,*,Cholesteryl Esters in VLDL
VLDL-C,0.80 [0.74-0.87],0.021,*,VLDL Cholesterol
IDL-P,0.80 [0.74-0.87],0.011,*,Concentration of IDL Particles
IDL-FC,0.80 [0.74-0.87],0.010,*,Free Cholesterol in IDL
IDL-L,0.80 [0.74-0.87],0.008,**,Total-Lipids in IDL
Albumin,0.80 [0.74-0.86],0.003,**,Albumin
S-VLDL-PL,0.80 [0.74-0.87],0.017,*,Phospholipids in Small VLDL
IDL-C%,0.79 [0.74-0.85],1.747e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-P,0.79 [0.73-0.86],0.005,**,Concentration of Large LDL Particles
IDL-C,0.79 [0.73-0.85],7.374e-04,***,Cholesterol in IDL
S-LDL-PL,0.79 [0.73-0.85],9.801e-04,***,Phospholipids in Small LDL
IDL-CE%,0.79 [0.73-0.85],5.755e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-FC,0.79 [0.72-0.85],0.002,**,Free Cholesterol in Small VLDL
IDL-CE,0.79 [0.73-0.85],5.042e-04,***,Cholesteryl Esters in IDL
Remnant-C,0.78 [0.72-0.85],2.562e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-CE,0.78 [0.72-0.85],3.220e-04,***,Cholesteryl Esters in Medium VLDL
ApoB,0.78 [0.72-0.84],2.231e-04,***,Apolipoprotein B
S-LDL-P,0.78 [0.72-0.84],5.211e-04,***,Concentration of Small LDL Particles
Total-L,0.78 [0.72-0.84],4.690e-04,***,Total-Lipids in Lipoprotein Particles
M-VLDL-PL,0.78 [0.72-0.84],3.852e-04,***,Phospholipids in Medium VLDL
M-VLDL-L,0.78 [0.72-0.84],4.545e-04,***,Total-Lipids in Medium VLDL
LDL-P,0.78 [0.72-0.84],2.951e-04,***,Concentration of LDL Particles
M-LDL-C%,0.78 [0.72-0.83],3.745e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C,0.77 [0.71-0.84],8.715e-05,***,Cholesterol in Medium VLDL
M-VLDL-FC,0.77 [0.71-0.84],2.113e-04,***,Free Cholesterol in Medium VLDL
S-HDL-C,0.77 [0.71-0.84],1.416e-04,***,Cholesterol in Small HDL
Total-FC,0.77 [0.71-0.83],4.925e-05,***,Total-Free Cholesterol
M-VLDL-P,0.77 [0.71-0.84],2.612e-04,***,Concentration of Medium VLDL Particles
S-HDL-CE,0.77 [0.71-0.83],4.495e-05,***,Cholesteryl Esters in Small HDL
Total-C,0.77 [0.71-0.83],2.249e-05,***,Total-Cholesterol
