Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.10 [1.08-1.13],6.332e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.07-1.12],7.385e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.09 [1.07-1.12],4.006e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.09 [1.07-1.11],6.063e-09,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,1.07 [1.05-1.10],4.417e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
MUFA%,1.07 [1.05-1.10],0.003,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.07 [1.04-1.09],0.003,**,Glycoprotein Acetyls
IDL-PL%,1.06 [1.04-1.09],5.408e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.06 [1.04-1.09],0.010,*,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.95 [0.93-0.97],0.031,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.95 [0.93-0.97],0.036,*,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-FC,0.94 [0.93-0.96],0.021,*,Free Cholesterol in VLDL
S-VLDL-C,0.94 [0.93-0.96],0.005,**,Cholesterol in Small VLDL
Omega-3%,0.94 [0.92-0.96],0.025,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE,0.94 [0.92-0.96],0.004,**,Cholesteryl Esters in Small HDL
S-HDL-C%,0.94 [0.92-0.96],0.012,*,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-PL,0.94 [0.92-0.96],0.004,**,Phospholipids in Small VLDL
S-HDL-C,0.94 [0.92-0.96],0.004,**,Cholesterol in Small HDL
S-HDL-P,0.94 [0.92-0.96],0.003,**,Concentration of Small HDL Particles
VLDL-C,0.94 [0.92-0.96],0.002,**,VLDL Cholesterol
VLDL-CE,0.94 [0.92-0.96],0.001,**,Cholesteryl Esters in VLDL
Total-PL,0.94 [0.92-0.96],0.019,*,Total-Phospholipids in Lipoprotein Particles
S-VLDL-FC%,0.94 [0.92-0.96],0.009,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
LA,0.94 [0.92-0.96],9.605e-04,***,Linoleic Acid
PUFA/MUFA,0.94 [0.92-0.96],0.026,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-P,0.94 [0.92-0.96],9.557e-05,***,Concentration of Large LDL Particles
Ile,0.94 [0.92-0.96],0.001,**,Isoleucine
S-VLDL-FC,0.94 [0.92-0.95],2.869e-05,***,Free Cholesterol in Small VLDL
Omega-3,0.94 [0.92-0.96],1.472e-04,***,Omega-3 Fatty Acids
IDL-PL,0.94 [0.92-0.95],6.377e-05,***,Phospholipids in IDL
Omega-6,0.94 [0.92-0.96],2.831e-04,***,Omega-6 Fatty Acids
M-VLDL-PL,0.93 [0.92-0.95],2.777e-05,***,Phospholipids in Medium VLDL
M-VLDL-L,0.93 [0.92-0.95],4.482e-05,***,Total-Lipids in Medium VLDL
