Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.66 [1.53-1.80],1.288e-27,***,Creatinine
XS-VLDL-PL%,1.62 [1.49-1.76],1.033e-24,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.62 [1.49-1.75],2.529e-26,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.59 [1.47-1.73],4.398e-24,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.51 [1.40-1.63],1.063e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.47 [1.35-1.60],4.732e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
GlycA,1.40 [1.28-1.52],4.739e-09,***,Glycoprotein Acetyls
IDL-PL%,1.39 [1.29-1.51],3.123e-10,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.37 [1.26-1.49],8.718e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.37 [1.25-1.50],5.426e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.36 [1.26-1.48],8.022e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.34 [1.23-1.46],1.037e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.33 [1.22-1.45],6.755e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.31 [1.21-1.43],1.133e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.28 [1.18-1.39],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.28 [1.17-1.40],0.019,*,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-CE%,0.81 [0.75-0.88],0.025,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-C%,0.80 [0.74-0.87],0.025,*,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-CE%,0.80 [0.74-0.87],0.014,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-LDL-FC%,0.80 [0.74-0.86],3.229e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Unsaturation,0.79 [0.72-0.86],0.035,*,Degree of Unsaturation
