Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,2.09 [1.83-2.39],5.561e-22,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,2.05 [1.77-2.36],2.442e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,2.04 [1.79-2.33],6.572e-21,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.97 [1.72-2.25],6.373e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.87 [1.65-2.12],3.109e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.82 [1.57-2.11],1.812e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.80 [1.54-2.09],8.672e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL%,1.72 [1.49-1.98],9.478e-09,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.64 [1.44-1.88],1.021e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.62 [1.42-1.85],1.654e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.51 [1.29-1.76],0.033,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,1.50 [1.30-1.74],0.013,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,1.48 [1.28-1.70],0.014,*,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.45 [1.26-1.67],0.032,*,Creatinine
S-VLDL-CE%,0.71 [0.63-0.81],0.015,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-HDL-C%,0.68 [0.60-0.77],1.991e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
VLDL-P,0.67 [0.58-0.78],0.046,*,Concentration of VLDL Particles
S-VLDL-CE,0.67 [0.58-0.77],0.012,*,Cholesteryl Esters in Small VLDL
XL-VLDL-CE%,0.66 [0.57-0.77],0.006,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,0.66 [0.59-0.75],6.143e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-FC,0.66 [0.57-0.77],0.010,*,Free Cholesterol in VLDL
XL-VLDL-C%,0.66 [0.57-0.77],0.014,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-FC,0.65 [0.56-0.76],0.003,**,Free Cholesterol in Small HDL
XS-VLDL-PL,0.65 [0.56-0.75],0.003,**,Phospholipids in Very Small VLDL
M-VLDL-CE%,0.65 [0.59-0.72],5.879e-12,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
SFA,0.64 [0.55-0.75],0.003,**,Saturated Fatty Acids
S-HDL-FC%,0.63 [0.54-0.73],4.455e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-PL,0.63 [0.53-0.75],0.026,*,Phospholipids in Large HDL
HDL-PL,0.63 [0.54-0.74],0.002,**,Phospholipids in HDL
S-VLDL-PL,0.63 [0.54-0.73],2.390e-04,***,Phospholipids in Small VLDL
Total-FA,0.63 [0.54-0.73],1.611e-04,***,Total-Fatty Acids
M-VLDL-L,0.63 [0.54-0.72],8.769e-05,***,Total-Lipids in Medium VLDL
S-VLDL-C%,0.63 [0.55-0.71],1.568e-08,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-FC%,0.62 [0.56-0.70],2.570e-10,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-C,0.62 [0.54-0.72],8.032e-05,***,Cholesterol in Small VLDL
M-HDL-FC,0.62 [0.53-0.73],8.921e-04,***,Free Cholesterol in Medium HDL
XL-HDL-PL,0.62 [0.52-0.74],0.014,*,Phospholipids in Very Large HDL
ApoA1,0.61 [0.52-0.71],1.233e-04,***,Apolipoprotein A1
M-VLDL-C%,0.61 [0.54-0.68],1.961e-12,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,0.60 [0.51-0.70],5.835e-05,***,Free Cholesterol in Very Large HDL
HDL-P,0.60 [0.51-0.70],1.004e-05,***,Concentration of HDL Particles
VLDL-C,0.60 [0.52-0.69],4.207e-07,***,VLDL Cholesterol
L-HDL-L,0.59 [0.50-0.71],0.001,**,Total-Lipids in Large HDL
HDL-L,0.59 [0.50-0.70],3.122e-05,***,Total-Lipids in HDL
XS-VLDL-L,0.59 [0.51-0.68],6.892e-07,***,Total-Lipids in Very Small VLDL
M-VLDL-PL%,0.59 [0.53-0.66],2.568e-14,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-P,0.59 [0.50-0.69],5.539e-06,***,Concentration of Medium VLDL Particles
LA%,0.59 [0.51-0.67],6.994e-10,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-P,0.59 [0.50-0.68],1.108e-06,***,Concentration of Very Small VLDL Particles
M-VLDL-FC%,0.59 [0.52-0.66],8.224e-14,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
